@RELATION TrainingData.arff

@ATTRIBUTE Aluminium numeric
@ATTRIBUTE Krzem numeric
@ATTRIBUTE Magnez numeric
@ATTRIBUTE Miedz numeric
@ATTRIBUTE Cynk numeric
@ATTRIBUTE Cyna numeric
@ATTRIBUTE Nikiel numeric
@ATTRIBUTE Zelazo numeric
@ATTRIBUTE Olow numeric
@ATTRIBUTE TemperaturaWytapiania numeric
@ATTRIBUTE CzasWytapiania numeric
@ATTRIBUTE TemperaturaStudzenia numeric
@ATTRIBUTE CzasPodgrzewania numeric
@ATTRIBUTE TemperaturaStudzenia2 numeric
@ATTRIBUTE CzasPodgrzewania2 numeric
@ATTRIBUTE StopieńUszlachetniania numeric
@ATTRIBUTE Jakość numeric

@DATA
0,0,0,30,0,0,67,3,0,1621,36,1160,17,672,13,2,41
0,0,0,30,0,0,67,3,0,1714,63,1294,15,549,20,5,52
0,0,0,30,0,0,67,3,0,809,63,468,20,285,25,2,3
0,0,0,30,0,0,67,3,0,1466,67,834,24,505,10,3,29
0,0,0,30,0,0,67,3,0,1151,67,641,7,339,33,3,16
0,0,0,30,0,0,67,3,0,1521,40,850,19,468,39,5,48
0,0,0,30,0,0,67,3,0,842,37,475,7,314,16,1,1
0,0,0,30,0,0,67,3,0,1424,51,914,15,459,36,3,72
0,0,0,30,0,0,67,3,0,1069,33,698,16,279,38,2,15
0,0,0,30,0,0,67,3,0,866,37,594,15,302,34,2,6
0,0,0,30,0,0,67,3,0,1745,37,1258,8,745,30,3,44
0,0,0,30,0,0,67,3,0,1396,43,876,9,396,10,3,48
0,0,0,30,0,0,67,3,0,1585,52,1190,21,475,15,5,66
0,0,0,30,0,0,67,3,0,1147,66,859,21,486,20,4,20
0,0,0,30,0,0,67,3,0,1132,31,722,14,462,35,5,21
0,0,0,30,0,0,67,3,0,1362,60,837,7,346,25,3,40
0,0,0,30,0,0,67,3,0,1652,38,1266,12,440,37,4,43
0,0,0,30,0,0,67,3,0,1257,35,769,22,323,24,4,28
0,0,0,30,0,0,67,3,0,1479,55,867,17,558,16,3,55
0,0,0,30,0,0,67,3,0,983,60,621,12,317,12,4,19
0,0,0,30,0,0,67,3,0,1149,62,822,19,372,27,4,28
0,0,0,30,0,0,67,3,0,873,44,541,13,303,26,3,10
0,0,0,30,0,0,67,3,0,1381,35,1071,22,526,21,4,30
0,0,0,30,0,0,67,3,0,867,33,567,22,272,31,2,4
0,0,0,30,0,0,67,3,0,1194,37,807,15,323,11,5,34
0,0,0,30,0,0,67,3,0,992,40,643,9,296,27,2,17
0,0,0,30,0,0,67,3,0,1666,59,1164,15,532,29,4,66
0,0,0,30,0,0,67,3,0,916,59,572,22,278,22,4,14
0,0,0,30,0,0,67,3,0,805,43,579,19,272,12,4,6
0,0,0,30,0,0,67,3,0,977,58,696,22,273,17,2,15
0,0,0,30,0,0,67,3,0,1748,62,1237,6,638,16,1,46
0,0,0,30,0,0,67,3,0,1100,65,717,13,310,17,3,22
0,0,0,30,0,0,67,3,0,1222,37,755,12,306,27,2,27
0,0,0,30,0,0,67,3,0,1728,50,1346,16,640,38,4,68
0,0,0,30,0,0,67,3,0,1044,46,751,6,386,38,2,22
0,0,0,30,0,0,67,3,0,1075,68,588,9,350,34,2,11
0,0,0,30,0,0,67,3,0,1033,62,636,10,274,15,4,20
0,0,0,30,0,0,67,3,0,1654,46,1041,6,501,33,3,67
0,0,0,30,0,0,67,3,0,1405,65,1086,9,575,18,3,29
0,0,0,30,0,0,67,3,0,1124,56,715,16,400,37,1,29
0,0,0,30,0,0,67,3,0,1032,55,669,8,396,22,1,21
0,0,0,30,0,0,67,3,0,770,57,424,9,225,24,1,0
0,0,0,30,0,0,67,3,0,829,36,612,20,354,36,1,1
0,0,0,30,0,0,67,3,0,1611,62,1051,12,511,24,5,60
0,0,0,30,0,0,67,3,0,1248,44,777,22,471,34,1,34
0,0,0,30,0,0,67,3,0,894,57,511,12,230,19,4,13
0,0,0,30,0,0,67,3,0,1588,45,1036,15,518,37,2,73
0,0,0,30,0,0,67,3,0,880,56,562,17,282,16,1,8
0,0,0,30,0,0,67,3,0,1161,52,661,13,362,35,1,31
0,0,0,30,0,0,67,3,0,1648,57,1271,20,484,30,2,50
0,0,0,30,0,0,67,3,0,1364,60,794,8,414,33,5,42
0,0,0,30,0,0,67,3,0,808,68,578,9,212,11,3,4
0,0,0,30,0,0,67,3,0,868,36,524,5,221,34,5,11
0,0,0,30,0,0,67,3,0,1348,47,778,21,374,26,5,50
0,0,0,30,0,0,67,3,0,831,69,556,20,342,18,2,2
0,0,0,30,0,0,67,3,0,1164,34,741,21,379,24,4,25
0,0,0,30,0,0,67,3,0,1252,49,925,19,410,14,2,44
0,0,0,30,0,0,67,3,0,1053,63,662,12,368,35,2,18
0,0,0,30,0,0,67,3,0,1303,53,908,22,439,10,2,49
0,0,0,30,0,0,67,3,0,1061,57,690,13,427,28,3,26
0,0,0,30,0,0,67,3,0,1184,32,774,12,331,17,3,22
0,0,0,30,0,0,67,3,0,884,46,618,13,261,33,5,17
0,0,0,30,0,0,67,3,0,1582,32,919,22,405,13,5,33
0,0,0,30,0,0,67,3,0,792,60,586,8,265,17,5,8
0,0,0,30,0,0,67,3,0,1010,35,791,6,448,22,5,15
0,0,0,30,0,0,67,3,0,1172,42,685,18,336,29,3,30
0,0,0,30,0,0,67,3,0,1613,68,1146,13,655,37,4,36
0,0,0,30,0,0,67,3,0,1694,66,957,18,605,34,1,32
0,0,0,30,0,0,67,3,0,1426,58,790,9,417,21,5,45
0,0,0,30,0,0,67,3,0,1416,46,961,22,545,23,5,64
0,0,0,30,0,0,67,3,0,1653,60,972,14,504,18,5,56
0,0,0,30,0,0,67,3,0,964,51,632,16,381,13,4,25
0,0,0,30,0,0,67,3,0,1230,68,840,19,321,11,5,28
0,0,0,30,0,0,67,3,0,1406,43,1067,11,414,16,3,44
0,0,0,30,0,0,67,3,0,864,60,638,21,270,13,3,8
0,0,0,30,0,0,67,3,0,1769,63,1290,15,611,33,2,49
0,0,0,30,0,0,67,3,0,977,32,604,22,342,37,4,13
0,0,0,30,0,0,67,3,0,1442,56,890,22,366,33,5,54
0,0,0,30,0,0,67,3,0,1722,69,1308,15,576,18,3,33
0,0,0,30,0,0,67,3,0,1280,33,716,18,481,25,4,25
0,0,0,30,0,0,67,3,0,1552,53,1013,23,388,10,3,64
0,0,0,30,0,0,67,3,0,970,36,554,17,285,22,3,12
0,0,0,30,0,0,67,3,0,954,45,661,19,276,28,2,17
0,0,0,30,0,0,67,3,0,1314,57,831,13,350,36,1,40
0,0,0,30,0,0,67,3,0,1359,42,987,17,562,21,2,42
0,0,0,30,0,0,67,3,0,1418,50,1033,24,374,26,3,58
0,0,0,30,0,0,67,3,0,1131,53,873,24,340,34,5,32
0,0,0,30,0,0,67,3,0,1048,31,663,5,295,12,3,13
0,0,0,30,0,0,67,3,0,1597,66,1003,10,616,25,5,45
0,0,0,30,0,0,67,3,0,787,66,589,13,268,32,1,0
0,0,0,30,0,0,67,3,0,1477,46,1111,9,554,39,3,54
0,0,0,30,0,0,67,3,0,868,36,542,5,280,15,3,8
0,0,0,30,0,0,67,3,0,1778,47,979,22,667,22,2,57
0,0,0,30,0,0,67,3,0,1414,64,1025,18,547,28,4,38
0,0,0,30,0,0,67,3,0,1607,50,1120,6,634,36,3,73
0,0,0,30,0,0,67,3,0,1284,42,819,9,448,14,3,42
0,0,0,30,0,0,67,3,0,1217,34,914,18,517,11,4,24
0,0,0,30,0,0,67,3,0,1556,53,938,5,581,34,1,56
0,0,0,30,0,0,67,3,0,1162,35,675,8,370,13,5,24
0,0,0,30,0,0,67,3,0,1232,60,870,19,487,28,3,33
0,0,0,30,0,0,67,3,0,1298,69,835,9,345,10,1,19
0,0,0,30,0,0,67,3,0,1363,43,975,7,348,16,3,43
0,0,0,30,0,0,67,3,0,1105,43,713,19,371,17,3,31
0,0,0,30,0,0,67,3,0,1675,41,1295,16,456,24,5,53
0,0,0,30,0,0,67,3,0,1119,36,630,11,337,17,4,21
0,0,0,30,0,0,67,3,0,1034,37,567,10,271,23,4,16
0,0,0,30,0,0,67,3,0,827,65,473,20,312,33,4,6
0,0,0,30,0,0,67,3,0,1003,34,715,12,317,24,4,16
0,0,0,30,0,0,67,3,0,1521,46,1102,14,416,28,1,60
0,0,0,30,0,0,67,3,0,1627,44,1228,9,566,12,1,52
0,0,0,30,0,0,67,3,0,1526,44,882,10,581,19,3,53
0,0,0,30,0,0,67,3,0,800,67,494,9,244,36,2,2
0,0,0,30,0,0,67,3,0,1004,44,658,5,359,22,1,18
0,0,0,30,0,0,67,3,0,1355,30,998,5,508,29,2,19
0,0,0,30,0,0,67,3,0,1153,38,761,7,432,15,1,23
0,0,0,30,0,0,67,3,0,1037,47,564,6,294,35,1,16
0,0,0,30,0,0,67,3,0,984,52,555,7,290,39,3,19
0,0,0,30,0,0,67,3,0,1396,32,1055,14,568,30,5,30
0,0,0,30,0,0,67,3,0,886,62,662,10,224,24,4,11
0,0,0,30,0,0,67,3,0,1404,60,873,11,399,35,5,49
0,0,0,30,0,0,67,3,0,938,37,553,14,353,16,4,13
0,0,0,30,0,0,67,3,0,1484,60,918,17,584,38,3,48
0,0,0,30,0,0,67,3,0,1499,66,967,7,548,20,1,36
0,0,0,30,0,0,67,3,0,1788,62,1409,15,610,33,2,43
0,0,0,30,0,0,67,3,0,1149,62,795,6,319,16,4,28
0,0,0,30,0,0,67,3,0,1627,53,1209,17,465,13,5,68
0,0,0,30,0,0,67,3,0,874,56,685,15,339,10,2,7
0,0,0,30,0,0,67,3,0,791,56,451,13,204,32,2,2
0,0,0,30,0,0,67,3,0,811,45,537,22,318,20,2,3
0,0,0,30,0,0,67,3,0,1385,30,871,5,358,14,4,26
0,0,0,30,0,0,67,3,0,1781,49,1238,8,706,14,3,76
0,0,0,30,0,0,67,3,0,1599,37,910,9,522,21,1,37
0,0,0,30,0,0,67,3,0,1644,33,1254,17,577,27,4,38
0,0,0,30,0,0,67,3,0,866,42,608,20,327,38,4,11
0,0,0,30,0,0,67,3,0,1545,34,870,5,535,39,4,34
0,0,0,30,0,0,67,3,0,1364,61,880,7,490,33,2,39
0,0,0,30,0,0,67,3,0,1798,52,1374,17,514,24,2,66
0,0,0,30,0,0,67,3,0,1330,37,757,21,458,38,3,31
0,0,0,30,0,0,67,3,0,756,39,529,20,195,25,3,4
0,0,0,30,0,0,67,3,0,1667,67,1020,9,662,35,1,31
0,0,0,30,0,0,67,3,0,782,41,585,20,246,36,3,4
0,0,0,30,0,0,67,3,0,1798,41,1415,15,461,19,3,49
0,0,0,30,0,0,67,3,0,1718,37,1250,5,733,31,5,46
0,0,0,30,0,0,67,3,0,1754,43,1284,10,545,10,3,59
0,0,0,30,0,0,67,3,0,1683,38,959,8,478,16,2,39
0,0,0,30,0,0,67,3,0,1305,44,755,21,488,29,4,42
0,0,0,30,0,0,67,3,0,1627,35,911,16,520,18,3,38
0,0,0,30,0,0,67,3,0,969,49,764,18,309,18,3,18
0,0,0,30,0,0,67,3,0,1656,45,1278,23,597,37,3,53
0,0,0,30,0,0,67,3,0,1304,54,739,22,508,34,2,37
0,0,0,30,0,0,67,3,0,1354,53,1025,6,498,28,4,48
0,0,0,30,0,0,67,3,0,1657,46,1225,11,480,20,4,65
0,0,0,30,0,0,67,3,0,1389,45,801,9,532,20,5,51
0,0,0,30,0,0,67,3,0,1366,48,756,22,433,18,3,46
0,0,0,30,0,0,67,3,0,957,54,717,20,262,32,5,20
0,0,0,30,0,0,67,3,0,1409,36,1006,13,364,14,2,34
0,0,0,30,0,0,67,3,0,1656,56,1052,22,660,13,5,65
0,0,0,30,0,0,67,3,0,757,48,506,5,194,34,1,0
0,0,0,30,0,0,67,3,0,861,31,582,9,259,28,1,1
0,0,0,30,0,0,67,3,0,1056,57,790,15,291,38,3,23
0,0,0,30,0,0,67,3,0,1526,32,1142,19,561,27,1,27
0,0,0,30,0,0,67,3,0,1135,48,862,23,298,36,1,26
0,0,0,30,0,0,67,3,0,901,57,706,19,251,33,2,9
0,0,0,30,0,0,67,3,0,1493,48,918,14,557,16,4,70
0,0,0,30,0,0,67,3,0,1014,51,796,20,372,21,5,25
0,0,0,30,0,0,67,3,0,1168,38,636,6,355,37,4,24
0,0,0,30,0,0,67,3,0,1684,68,924,10,453,19,1,25
0,0,0,30,0,0,67,3,0,941,35,724,6,257,36,1,6
0,0,0,30,0,0,67,3,0,1337,40,957,20,495,13,3,40
0,0,0,30,0,0,67,3,0,770,61,502,8,218,33,5,8
0,0,0,30,0,0,67,3,0,1511,51,841,21,447,38,5,62
0,0,0,30,0,0,67,3,0,1359,45,971,12,522,15,4,52
0,0,0,30,0,0,67,3,0,1747,36,948,14,548,36,2,37
0,0,0,30,0,0,67,3,0,1306,42,936,8,483,18,5,44
0,0,0,30,0,0,67,3,0,1159,53,885,14,443,12,3,32
0,0,0,30,0,0,67,3,0,1670,36,1259,6,689,38,5,41
0,0,0,30,0,0,67,3,0,761,62,593,16,201,11,3,4
0,0,0,30,0,0,67,3,0,1208,34,785,11,306,39,3,24
0,0,0,30,0,0,67,3,0,1225,41,687,8,458,38,2,25
0,0,0,30,0,0,67,3,0,930,52,512,7,338,13,4,15
0,0,0,30,0,0,67,3,0,760,51,551,9,325,13,3,4
0,0,0,30,0,0,67,3,0,1361,40,1011,17,439,30,1,38
0,0,0,30,0,0,67,3,0,1317,30,1007,11,431,34,2,19
0,0,0,30,0,0,67,3,0,770,47,498,20,266,10,3,4
0,0,0,30,0,0,67,3,0,855,62,518,11,311,15,1,2
0,0,0,30,0,0,67,3,0,941,52,608,22,384,32,5,22
0,0,0,30,0,0,67,3,0,1263,68,980,21,527,35,2,17
0,0,0,30,0,0,67,3,0,1707,50,980,5,567,16,1,63
0,0,0,30,0,0,67,3,0,846,32,468,8,236,18,5,8
0,0,0,30,0,0,67,3,0,1423,46,1045,12,546,22,1,51
0,0,0,30,0,0,67,3,0,1585,59,882,16,511,28,5,54
0,0,0,30,0,0,67,3,0,1462,33,908,13,389,18,2,33
0,0,0,30,0,0,67,3,0,1767,64,1024,20,503,22,4,43
0,0,0,30,0,0,67,3,0,967,41,744,6,363,39,2,11
0,0,0,30,0,0,67,3,0,1743,55,1275,17,667,11,1,59
0,0,0,30,0,0,67,3,0,1118,50,616,23,305,31,3,28
0,0,0,30,0,0,67,3,0,939,31,730,20,315,25,3,8
0,0,0,30,0,0,67,3,0,1277,52,813,21,441,13,4,53
0,0,0,30,0,0,67,3,0,1109,46,632,11,371,12,1,23
0,0,0,30,0,0,67,3,0,1213,31,910,20,426,35,3,19
0,0,0,30,0,0,67,3,0,1033,50,787,9,304,16,5,28
0,0,0,30,0,0,67,3,0,1313,35,1036,12,476,12,5,30
0,0,0,30,0,0,67,3,0,919,63,645,12,354,15,1,7
0,0,0,30,0,0,67,3,0,1769,37,1026,23,544,15,2,40
0,0,0,30,0,0,67,3,0,1568,61,915,11,548,26,3,48
0,0,0,30,0,0,67,3,0,1318,67,963,14,445,36,2,26
0,0,0,30,0,0,67,3,0,1210,56,954,5,466,26,1,24
0,0,0,30,0,0,67,3,0,1267,34,884,9,517,19,2,25
0,0,0,30,0,0,67,3,0,1644,32,984,8,501,38,1,29
0,0,0,30,0,0,67,3,0,889,36,567,21,223,26,5,13
0,0,0,30,0,0,67,3,0,1436,50,963,6,527,35,3,71
0,0,0,30,0,0,67,3,0,863,60,587,11,340,36,5,13
0,0,0,30,0,0,67,3,0,1694,57,1027,18,669,28,1,56
0,0,0,30,0,0,67,3,0,1472,57,915,7,583,26,5,56
0,0,0,30,0,0,67,3,0,1651,36,1192,15,437,38,3,45
0,0,0,30,0,0,67,3,0,1719,61,1178,19,647,29,2,55
0,0,0,30,0,0,67,3,0,1528,61,948,10,584,11,5,52
0,0,0,30,0,0,67,3,0,1074,34,582,13,395,19,2,12
0,0,0,30,0,0,67,3,0,1006,58,754,9,424,29,2,14
0,0,0,30,0,0,67,3,0,1340,51,1027,21,442,29,5,53
0,0,0,30,0,0,67,3,0,1567,60,1160,15,613,32,5,54
0,0,0,30,0,0,67,3,0,1322,58,1042,20,553,24,3,33
0,0,0,30,0,0,67,3,0,1528,40,1117,12,430,30,2,48
0,0,0,30,0,0,67,3,0,1654,68,1189,11,658,31,2,33
0,0,0,30,0,0,67,3,0,1612,56,1240,7,539,19,5,57
0,0,0,30,0,0,67,3,0,999,60,672,10,289,33,2,18
0,0,0,30,0,0,67,3,0,1679,48,1142,20,520,30,4,82
0,0,0,30,0,0,67,3,0,1027,31,636,12,320,19,5,17
0,0,0,30,0,0,67,3,0,1441,33,1131,12,509,14,4,31
0,0,0,30,0,0,67,3,0,900,63,706,21,363,14,2,6
0,0,0,30,0,0,67,3,0,782,36,494,16,211,37,5,8
0,0,0,30,0,0,67,3,0,1457,38,888,14,581,22,4,45
0,0,0,30,0,0,67,3,0,1784,49,1185,20,540,19,2,86
0,0,0,30,0,0,67,3,0,942,58,720,20,264,12,4,15
0,0,0,30,0,0,67,3,0,1072,33,690,20,294,10,4,19
0,0,0,30,0,0,67,3,0,939,31,667,24,378,37,2,7
0,0,0,30,0,0,67,3,0,1784,38,1031,7,699,34,1,39
0,0,0,30,0,0,67,3,0,932,57,657,19,290,24,4,17
0,0,0,30,0,0,67,3,0,928,49,701,24,315,15,2,13
0,0,0,30,0,0,67,3,0,1220,34,763,6,314,12,1,19
0,0,0,30,0,0,67,3,0,1129,65,851,17,391,33,5,23
0,0,0,30,0,0,67,3,0,1566,39,872,19,399,39,4,42
0,0,0,30,0,0,67,3,0,1582,36,1080,7,471,27,1,43
0,0,0,30,0,0,67,3,0,1124,53,648,13,322,24,1,27
0,0,0,30,0,0,67,3,0,1754,66,1316,21,662,29,3,37
0,0,0,30,0,0,67,3,0,817,61,557,8,280,24,2,3
0,0,0,30,0,0,67,3,0,1743,52,1254,24,610,31,3,72
0,0,0,30,0,0,67,3,0,1629,44,975,15,569,29,2,63
0,0,0,30,0,0,67,3,0,1543,38,1121,12,470,30,5,52
0,0,0,30,0,0,67,3,0,1518,48,972,5,615,10,4,65
0,0,0,30,0,0,67,3,0,1611,58,883,24,412,32,3,43
0,0,0,30,0,0,67,3,0,850,60,515,7,246,35,4,9
0,0,0,30,0,0,67,3,0,1581,54,1159,7,433,22,1,55
0,0,0,30,0,0,67,3,0,769,57,535,21,313,32,5,8
0,0,0,30,0,0,67,3,0,1758,57,1111,13,508,10,4,66
0,0,0,30,0,0,67,3,0,1470,39,928,14,558,24,4,53
0,0,0,30,0,0,67,3,0,806,53,590,9,303,25,4,8
0,0,0,30,0,0,67,3,0,1041,69,610,23,308,35,5,16
0,0,0,30,0,0,67,3,0,877,62,607,23,354,33,5,13
0,0,0,30,0,0,67,3,0,1080,51,715,5,361,18,2,32
0,0,0,30,0,0,67,3,0,1421,53,893,12,515,15,5,66
0,0,0,30,0,0,67,3,0,1426,44,982,22,545,16,4,57
0,0,0,30,0,0,67,3,0,820,49,561,9,315,16,5,11
0,0,0,30,0,0,67,3,0,1630,35,937,8,428,13,4,36
0,0,0,30,0,0,67,3,0,887,30,631,8,283,11,2,4
0,0,0,30,0,0,67,3,0,1746,69,1028,16,492,13,4,34
0,0,0,30,0,0,67,3,0,1684,44,1231,10,516,36,5,64
0,0,0,30,0,0,67,3,0,1529,31,1177,17,420,13,1,24
0,0,0,30,0,0,67,3,0,1431,37,1104,10,378,21,5,38
0,0,0,30,0,0,67,3,0,1762,40,996,21,520,26,2,45
0,0,0,30,0,0,67,3,0,1527,69,833,14,506,32,2,26
0,0,0,30,0,0,67,3,0,1489,55,1003,6,426,38,4,64
0,0,0,30,0,0,67,3,0,1606,44,1091,7,612,13,4,66
0,0,0,30,0,0,67,3,0,1495,69,1109,23,452,15,2,27
0,0,0,30,0,0,67,3,0,1431,58,960,9,523,13,2,52
0,0,0,30,0,0,67,3,0,1432,43,902,12,566,25,2,52
0,0,0,30,0,0,67,3,0,845,60,632,9,229,35,1,2
0,0,0,30,0,0,67,3,0,1598,49,869,15,577,38,1,57
0,0,0,30,0,0,67,3,0,1628,41,886,7,510,25,1,42
0,0,0,30,0,0,67,3,0,1584,46,1158,12,471,11,5,66
0,0,0,30,0,0,67,3,0,1005,51,775,17,278,12,5,25
0,0,0,30,0,0,67,3,0,1115,33,682,16,365,24,1,15
0,0,0,30,0,0,67,3,0,1324,66,831,15,397,32,1,28
0,0,0,30,0,0,67,3,0,1312,42,885,13,331,21,5,49
0,0,0,30,0,0,67,3,0,1093,43,733,8,374,17,2,28
0,0,0,30,0,0,67,3,0,1506,30,913,21,400,32,1,24
0,0,0,30,0,0,67,3,0,1485,67,1132,14,407,19,2,30
0,0,0,30,0,0,67,3,0,1443,45,1093,17,424,23,1,48
0,0,0,30,0,0,67,3,0,815,66,586,9,254,38,4,6
0,0,0,30,0,0,67,3,0,1050,64,607,10,279,33,5,19
0,0,0,30,0,0,67,3,0,960,63,649,15,301,17,2,14
0,0,0,30,0,0,67,3,0,1415,33,982,6,598,26,1,26
0,0,0,30,0,0,67,3,0,1417,63,863,9,437,28,2,37
0,0,0,30,0,0,67,3,0,1750,46,1177,11,470,21,1,72
0,0,0,30,0,0,67,3,0,1023,66,643,22,360,19,3,15
0,0,0,30,0,0,67,3,0,803,42,613,8,342,32,1,0
0,0,0,30,0,0,67,3,0,1740,55,1252,14,437,34,3,66
0,0,0,30,0,0,67,3,0,1627,58,1238,21,591,38,2,47
0,0,0,30,0,0,67,3,0,1368,36,948,21,501,18,3,37
0,0,0,30,0,0,67,3,0,850,64,541,8,224,18,2,4
0,0,0,30,0,0,67,3,0,1109,68,708,24,310,37,4,19
0,0,0,30,0,0,67,3,0,1219,59,918,22,313,32,1,24
0,0,0,30,0,0,67,3,0,1315,32,751,7,504,29,3,22
0,0,0,30,0,0,67,3,0,1442,37,1022,16,581,18,4,44
0,0,0,30,0,0,67,3,0,888,54,482,17,334,18,3,10
0,0,0,30,0,0,67,3,0,1625,43,1015,15,512,19,4,68
0,0,0,30,0,0,67,3,0,1348,56,902,11,558,14,3,50
0,0,0,30,0,0,67,3,0,1328,33,1013,22,582,20,1,19
0,0,0,30,0,0,67,3,0,1438,57,1033,8,411,39,4,51
0,0,0,30,0,0,67,3,0,1305,33,1010,9,428,10,5,27
0,0,0,30,0,0,67,3,0,1459,33,1042,13,530,10,3,35
0,0,0,30,0,0,67,3,0,1738,57,1081,24,623,24,2,59
0,0,0,30,0,0,67,3,0,984,58,591,11,345,20,1,14
0,0,0,30,0,0,67,3,0,921,57,593,17,273,30,3,15
0,0,0,30,0,0,67,3,0,1235,53,934,14,377,35,2,37
0,0,0,30,0,0,67,3,0,832,30,532,5,208,25,2,2
0,0,0,30,0,0,67,3,0,808,56,610,22,350,12,1,0
0,0,0,30,0,0,67,3,0,1039,46,701,14,287,12,3,27
0,0,0,30,0,0,67,3,0,773,50,430,5,227,38,5,8
0,0,0,30,0,0,67,3,0,1334,50,906,13,404,34,1,60
0,0,0,30,0,0,67,3,0,1144,51,865,20,500,24,5,35
0,0,0,30,0,0,67,3,0,1416,48,863,14,526,16,4,63
0,0,0,30,0,0,67,3,0,1126,53,886,14,461,36,2,25
0,0,0,30,0,0,67,3,0,850,54,517,15,285,26,2,8
0,0,0,30,0,0,67,3,0,829,43,604,9,209,34,2,4
0,0,0,30,0,0,67,3,0,1739,58,1287,5,475,35,2,50
0,0,0,30,0,0,67,3,0,1391,51,773,6,359,35,1,41
0,0,0,30,0,0,67,3,0,922,55,510,21,284,27,3,13
0,0,0,30,0,0,67,3,0,1145,55,673,5,294,39,1,22
0,0,0,30,0,0,67,3,0,1124,36,688,17,320,12,5,25
0,0,0,30,0,0,67,3,0,1223,69,950,6,388,26,5,21
0,0,0,30,0,0,67,3,0,1518,32,840,15,423,27,5,34
0,0,0,30,0,0,67,3,0,1113,40,604,9,299,13,3,20
0,0,0,30,0,0,67,3,0,1335,63,805,14,503,14,2,32
0,0,0,30,0,0,67,3,0,1355,69,1001,10,472,22,3,24
0,0,0,30,0,0,67,3,0,1206,49,749,9,403,25,3,46
0,0,0,30,0,0,67,3,0,1099,34,668,8,419,26,2,16
0,0,0,30,0,0,67,3,0,972,54,549,19,377,20,3,16
0,0,0,30,0,0,67,3,0,1692,51,1273,6,669,33,1,59
0,0,0,30,0,0,67,3,0,1404,52,900,18,473,16,2,64
0,0,0,30,0,0,67,3,0,1566,38,853,21,416,35,4,38
0,0,0,30,0,0,67,3,0,1762,56,994,15,476,12,3,56
0,0,0,30,0,0,67,3,0,1350,38,972,24,570,31,1,31
0,0,0,30,0,0,67,3,0,1317,32,866,24,470,36,3,29
0,0,0,30,0,0,67,3,0,1330,31,965,12,383,38,2,22
0,0,0,30,0,0,67,3,0,1374,51,830,16,488,19,1,55
0,0,0,30,0,0,67,3,0,865,56,487,23,327,29,4,10
0,0,0,30,0,0,67,3,0,1098,63,741,14,325,38,1,20
0,0,0,30,0,0,67,3,0,1483,31,1123,14,386,20,4,29
0,0,0,30,0,0,67,3,0,985,60,579,21,345,36,4,18
0,0,0,30,0,0,67,3,0,960,33,734,20,335,38,5,14
0,0,0,30,0,0,67,3,0,1161,67,742,10,449,37,1,17
0,0,0,30,0,0,67,3,0,1367,69,942,22,351,17,2,24
0,0,0,30,0,0,67,3,0,1191,43,803,12,488,10,2,34
0,0,0,30,0,0,67,3,0,1299,54,778,16,503,19,1,41
0,0,0,30,0,0,67,3,0,1493,62,905,13,581,35,2,42
0,0,0,30,0,0,67,3,0,1382,36,1014,22,572,36,1,27
0,0,0,30,0,0,67,3,0,995,43,544,24,295,16,5,19
0,0,0,30,0,0,67,3,0,1179,55,729,11,442,16,2,34
0,0,0,30,0,0,67,3,0,908,31,617,5,309,34,3,7
0,0,0,30,0,0,67,3,0,1696,35,1101,11,561,21,1,45
0,0,0,30,0,0,67,3,0,1130,63,856,10,331,35,5,25
0,0,0,30,0,0,67,3,0,1683,35,1110,8,521,11,5,50
0,0,0,30,0,0,67,3,0,1765,41,1373,8,593,10,5,51
0,0,0,30,0,0,67,3,0,1545,69,850,22,405,24,2,24
0,0,0,30,0,0,67,3,0,1218,47,741,11,459,22,3,41
0,0,0,30,0,0,67,3,0,1418,49,917,13,502,22,4,74
0,0,0,30,0,0,67,3,0,999,45,751,16,297,22,2,18
0,0,0,30,0,0,67,3,0,984,36,588,8,309,37,1,10
0,0,0,30,0,0,67,3,0,778,32,589,21,224,25,3,4
0,0,0,30,0,0,67,3,0,1211,45,680,5,378,31,3,32
0,0,0,30,0,0,67,3,0,1002,64,726,12,353,19,3,15
0,0,0,30,0,0,67,3,0,885,63,697,17,299,34,2,5
0,0,0,30,0,0,67,3,0,1005,67,716,18,273,38,3,13
0,0,0,30,0,0,67,3,0,1251,60,898,13,434,30,3,37
0,0,0,30,0,0,67,3,0,1257,64,976,23,502,13,4,25
0,0,0,30,0,0,67,3,0,1623,45,1180,8,431,28,5,63
0,0,0,30,0,0,67,3,0,1294,45,885,14,441,38,1,47
0,0,0,30,0,0,67,3,0,1776,61,1250,20,556,17,4,59
0,0,0,30,0,0,67,3,0,1792,47,1083,7,582,31,2,68
0,0,0,30,0,0,67,3,0,1034,53,738,7,431,19,2,21
0,0,0,30,0,0,67,3,0,1220,69,856,22,408,22,5,25
0,0,0,30,0,0,67,3,0,1397,37,1012,13,597,21,3,36
0,0,0,30,0,0,67,3,0,1674,59,1279,11,551,17,4,52
0,0,0,30,0,0,67,3,0,1759,67,1038,14,678,19,1,34
0,0,0,30,0,0,67,3,0,1389,60,875,14,542,12,5,49
0,0,0,30,0,0,67,3,0,1244,53,714,16,319,37,1,34
0,0,0,30,0,0,67,3,0,1287,45,932,18,526,35,2,39
